Total recording time: 2014 ms
time, x, y, z, h
1750071848.2089345, 360.0, 0.0, 0.5, 49.0
1750071848.2581909, 360.0, 0.0, 0.5, 48.0
1750071848.3075564, 360.0, 0.0, 0.5, 50.0
1750071848.356132, 360.0, 0.0, 0.5, 49.0
1750071848.4017348, 360.0, 0.0, 0.5, 47.0
1750071848.446374, 360.0, 0.0, 0.5, 47.0
1750071848.4960618, 360.0, 0.0, 0.5, 52.0
1750071848.5405223, 360.0, 0.0, 0.5, 49.0
1750071848.586274, 360.0, 0.0, 0.5, 48.0
1750071848.6307082, 360.0, 0.0, 0.5, 50.0
1750071848.675812, 360.0, 0.0, 0.5, 48.0
1750071848.675812, -1, -1, -1, -1
1750071849.0282612, 0.0, -0.25, 0.0, 51.0
1750071849.077898, 0.0, -0.5, -0.06, 56.0
1750071849.1261613, 0.0, -0.56, -0.12, 55.0
1750071849.1721141, 0.0, -0.63, -0.12, 53.0
1750071849.2203586, 0.0, -0.63, -0.12, 56.0
1750071849.2699864, 0.0, -0.63, -0.06, 57.0
1750071849.3147676, 0.0, -0.63, 0.0, 59.0
1750071849.3597987, 359.94, -0.63, 0.0, 57.0
1750071849.405147, 359.94, -0.63, 0.06, 59.0
1750071849.4504154, 359.94, -0.63, 0.12, 61.0
1750071849.4990525, 359.94, -0.63, 0.19, 61.0
1750071849.548684, 359.94, -0.63, 0.31, 63.0
1750071849.5977068, 359.94, -0.56, 0.37, 63.0
1750071849.6430614, 359.94, -0.56, 0.5, 65.0
1750071849.6915267, 359.94, -0.5, 0.56, 64.0
1750071849.741106, 359.94, -0.5, 0.69, 66.0
1750071849.7902732, 359.94, -0.44, 0.81, 66.0
1750071849.8393288, 359.94, -0.37, 0.88, 66.0
1750071849.887851, 359.94, -0.31, 1.12, 72.0
1750071849.9377728, 359.94, -0.31, 1.5, 69.0
1750071849.9822986, 359.94, 0.0, 1.81, 73.0
1750071850.0313792, 359.94, 0.25, 1.94, 70.0
1750071850.0809243, 359.94, 0.37, 2.0, 71.0
1750071850.1300092, 359.94, 0.37, 2.0, 71.0
1750071850.1795664, 359.94, 0.37, 2.06, 69.0
