Total recording time: 2023 ms
time, x, y, z, h
1750071021.3520024, 360.0, -0.31, 0.5, 49.0
1750071021.4015563, 360.0, -0.31, 0.5, 51.0
1750071021.4506245, 360.0, -0.31, 0.5, 51.0
1750071021.4992363, 360.0, -0.31, 0.5, 46.0
1750071021.5490572, 360.0, -0.31, 0.5, 49.0
1750071021.593489, 360.0, -0.31, 0.5, 53.0
1750071021.6432528, 360.0, -0.31, 0.5, 47.0
1750071021.6915863, 360.0, -0.31, 0.5, 50.0
1750071021.737241, 359.94, -0.31, 0.5, 50.0
1750071021.7821097, 359.94, -0.31, 0.5, 49.0
1750071021.831498, 359.94, -0.31, 0.5, 50.0
1750071021.831498, -1, -1, -1, -1
1750071022.281865, 359.94, -0.31, 0.5, 47.0
1750071022.331196, 359.94, -0.31, 0.5, 49.0
1750071022.3797126, 359.94, -0.31, 0.5, 50.0
1750071022.4254162, 359.94, -0.31, 0.5, 48.0
1750071022.4739325, 359.94, -0.31, 0.5, 49.0
1750071022.5235968, 359.94, -0.31, 0.5, 48.0
1750071022.572972, 359.94, -0.31, 0.5, 52.0
1750071022.6216857, 359.94, -0.31, 0.5, 51.0
1750071022.6706402, 359.94, -0.31, 0.5, 52.0
1750071022.7165377, 359.94, -0.31, 0.5, 49.0
1750071022.7649527, 359.94, -0.31, 0.5, 48.0
1750071022.8104587, 359.94, -0.31, 0.5, 49.0
1750071022.855521, 359.94, -0.31, 0.5, 51.0
1750071022.9047823, 359.94, -0.31, 0.5, 51.0
1750071022.954024, 359.94, -0.31, 0.5, 53.0
1750071023.0025582, 359.94, -0.31, 0.5, 50.0
1750071023.0476105, 359.94, -0.31, 0.5, 48.0
1750071023.0927212, 359.94, -0.31, 0.5, 51.0
1750071023.1383145, 359.94, -0.31, 0.5, 53.0
1750071023.1829436, 359.94, -0.31, 0.5, 50.0
1750071023.2326732, 359.94, -0.31, 0.5, 48.0
1750071023.280795, 359.94, -0.31, 0.5, 51.0
1750071023.326499, 359.94, -0.31, 0.5, 53.0
