Total recording time: 2026 ms
time, x, y, z, h
1750070827.8060267, 0.0, -0.37, 0.44, 48.0
1750070827.8549917, 0.0, -0.37, 0.44, 50.0
1750070827.9043145, 0.0, -0.37, 0.44, 49.0
1750070827.9494412, 0.0, -0.37, 0.44, 52.0
1750070827.9947324, 0.0, -0.37, 0.44, 50.0
1750070828.043854, 0.0, -0.37, 0.44, 52.0
1750070828.088713, 0.0, -0.37, 0.44, 50.0
1750070828.1342044, 0.0, -0.37, 0.44, 50.0
1750070828.1827576, 0.0, -0.37, 0.44, 52.0
1750070828.2323136, 0.0, -0.37, 0.44, 49.0
1750070828.277024, 0.0, -0.37, 0.44, 51.0
1750070828.277024, -1, -1, -1, -1
1750070828.6249816, 0.0, -0.37, 0.44, 50.0
1750070828.674311, 0.0, -0.37, 0.44, 48.0
1750070828.7225878, 0.0, -0.37, 0.44, 48.0
1750070828.7681766, 0.0, -0.37, 0.44, 49.0
1750070828.8133283, 0.0, -0.37, 0.44, 51.0
1750070828.8580086, 0.0, -0.37, 0.44, 49.0
1750070828.904086, 0.0, -0.37, 0.44, 49.0
1750070828.9481483, 0.0, -0.37, 0.44, 49.0
1750070828.9974227, 0.0, -0.37, 0.44, 51.0
1750070829.0474246, 0.0, -0.37, 0.44, 53.0
1750070829.0961447, 0.0, -0.37, 0.44, 49.0
1750070829.140784, 0.0, -0.37, 0.44, 51.0
1750070829.1858993, 0.0, -0.37, 0.44, 47.0
1750070829.2315588, 0.0, -0.37, 0.44, 52.0
1750070829.2760522, 0.0, -0.37, 0.44, 50.0
1750070829.3216298, 0.0, -0.37, 0.44, 51.0
1750070829.366091, 0.0, -0.37, 0.44, 48.0
1750070829.4154668, 0.0, -0.37, 0.44, 49.0
1750070829.4650538, 0.0, -0.37, 0.44, 51.0
1750070829.5092578, 0.0, -0.37, 0.44, 50.0
1750070829.5578613, 0.0, -0.37, 0.44, 48.0
1750070829.604134, 0.0, -0.37, 0.44, 48.0
1750070829.6487603, 0.0, -0.37, 0.44, 50.0
1750070829.6981146, 0.0, -0.37, 0.44, 51.0
1750070829.7437725, 0.0, -0.37, 0.44, 50.0
1750070829.7878504, 0.0, -0.37, 0.44, 48.0
