1.379999999999999893e+00;1.189999999999999947e+00
-1.189999999999999947e+00;2.750000000000000000e+00
-2.120000000000000107e+00;3.189999999999999947e+00
4.399999999999999467e-01;2.000000000000000000e+00
3.809999999999999609e+00;-4.399999999999999467e-01
6.750000000000000000e+00;-2.129999999999999893e+00
9.000000000000000000e+00;-2.690000000000000391e+00
6.750000000000000000e+00;-1.899999999999999467e-01
3.440000000000000391e+00;-1.750000000000000000e+00
5.000000000000000000e-01;-2.500000000000000000e+00
-1.689999999999999947e+00;-2.750000000000000000e+00
7.500000000000000000e-01;-3.129999999999999893e+00
3.879999999999999893e+00;-4.750000000000000000e+00
6.379999999999999893e+00;-5.309999999999999609e+00
8.750000000000000000e+00;-5.129999999999999893e+00
9.310000000000000497e+00;-5.129999999999999893e+00
9.750000000000000000e+00;-5.129999999999999893e+00
1.013000000000000078e+01;-5.000000000000000000e+00
1.043999999999999950e+01;-4.809999999999999609e+00
1.081000000000000050e+01;-4.500000000000000000e+00
8.439999999999999503e+00;-3.190000000000000391e+00
4.559999999999999609e+00;-4.379999999999999893e+00
1.379999999999999893e+00;-4.129999999999999893e+00
-1.120000000000000107e+00;-4.250000000000000000e+00
-2.689999999999999947e+00;-4.129999999999999893e+00
-2.379999999999999893e+00;-4.559999999999999609e+00
-2.810000000000000053e+00;-4.559999999999999609e+00
-2.500000000000000000e+00;-5.000000000000000000e+00
-2.879999999999999893e+00;-4.690000000000000391e+00
-2.379999999999999893e+00;-5.000000000000000000e+00
-2.939999999999999947e+00;-4.629999999999999893e+00
-2.250000000000000000e+00;-5.250000000000000000e+00
-3.000000000000000000e+00;-4.940000000000000391e+00
-2.310000000000000053e+00;-5.250000000000000000e+00
-2.939999999999999947e+00;-4.809999999999999609e+00
-2.379999999999999893e+00;-5.129999999999999893e+00
-2.879999999999999893e+00;-4.750000000000000000e+00
-2.439999999999999947e+00;-5.059999999999999609e+00
-2.939999999999999947e+00;-4.809999999999999609e+00
-2.439999999999999947e+00;-5.309999999999999609e+00
-6.000000000000005329e-02;-3.879999999999999893e+00
3.000000000000000000e+00;-3.129999999999999893e+00
5.379999999999999893e+00;-2.000000000000000000e+00
5.309999999999999609e+00;3.799999999999998934e-01
7.560000000000000497e+00;-1.129999999999999893e+00
8.810000000000000497e+00;-9.399999999999999467e-01
9.130000000000000782e+00;-8.799999999999998934e-01
9.250000000000000000e+00;-7.500000000000000000e-01
9.310000000000000497e+00;-7.500000000000000000e-01
9.380000000000000782e+00;-7.500000000000000000e-01
9.380000000000000782e+00;-7.500000000000000000e-01
9.380000000000000782e+00;-8.100000000000000533e-01
9.439999999999999503e+00;-7.500000000000000000e-01
9.439999999999999503e+00;-7.500000000000000000e-01
9.500000000000000000e+00;-8.100000000000000533e-01
9.500000000000000000e+00;-8.100000000000000533e-01
9.439999999999999503e+00;-7.500000000000000000e-01
9.630000000000000782e+00;-8.799999999999998934e-01
7.630000000000000782e+00;6.899999999999999467e-01
3.940000000000000391e+00;3.189999999999999947e+00
8.799999999999998934e-01;3.879999999999999893e+00
-1.500000000000000000e+00;4.810000000000000497e+00
-2.189999999999999947e+00;5.000000000000000000e+00
-2.189999999999999947e+00;5.000000000000000000e+00
-2.189999999999999947e+00;5.000000000000000000e+00
-2.189999999999999947e+00;5.060000000000000497e+00
-2.250000000000000000e+00;4.879999999999999893e+00
-2.250000000000000000e+00;4.939999999999999503e+00
-2.250000000000000000e+00;5.000000000000000000e+00
-2.189999999999999947e+00;5.060000000000000497e+00
-2.120000000000000107e+00;4.810000000000000497e+00
-2.189999999999999947e+00;4.750000000000000000e+00
0.000000000000000000e+00;4.189999999999999503e+00
3.129999999999999893e+00;1.629999999999999893e+00
5.559999999999999609e+00;-2.500000000000000000e-01
6.879999999999999893e+00;-1.310000000000000053e+00
7.689999999999999503e+00;1.500000000000000000e+00
8.130000000000000782e+00;5.560000000000000497e+00
7.939999999999999503e+00;7.129999999999999893e+00
5.690000000000000391e+00;6.440000000000000391e+00
2.000000000000000000e+00;5.689999999999999503e+00
-8.699999999999999956e-01;6.250000000000000000e+00
