6.535000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.645000000000000000e+02;5.845000000000000000e+02;5.740000152587890625e+01;1.272500000000000000e+03;3.405000000000000000e+02;5.829999923706054688e+01
6.495000000000000000e+02;3.385000000000000000e+02;5.940000152587890625e+01;9.645000000000000000e+02;5.865000000000000000e+02;5.550000000000000000e+01;1.273500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.505000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.625000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.270500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.535000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.665000000000000000e+02;5.865000000000000000e+02;5.470000076293945312e+01;1.269500000000000000e+03;3.425000000000000000e+02;5.609999847412109375e+01
6.505000000000000000e+02;3.375000000000000000e+02;5.940000152587890625e+01;9.655000000000000000e+02;5.875000000000000000e+02;5.590000152587890625e+01;1.272500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.495000000000000000e+02;3.375000000000000000e+02;5.940000152587890625e+01;9.625000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.270500000000000000e+03;3.455000000000000000e+02;5.829999923706054688e+01
6.545000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.625000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.272500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.505000000000000000e+02;3.375000000000000000e+02;5.940000152587890625e+01;9.655000000000000000e+02;5.855000000000000000e+02;5.640000152587890625e+01;1.273500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.655000000000000000e+02;5.855000000000000000e+02;5.640000152587890625e+01;1.273500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.505000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.655000000000000000e+02;5.905000000000000000e+02;5.790000152587890625e+01;1.273500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.535000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.865000000000000000e+02;5.550000000000000000e+01;1.269500000000000000e+03;3.435000000000000000e+02;5.829999923706054688e+01
6.505000000000000000e+02;3.375000000000000000e+02;5.940000152587890625e+01;9.665000000000000000e+02;5.855000000000000000e+02;5.579999923706054688e+01;1.272500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.645000000000000000e+02;5.845000000000000000e+02;5.679999923706054688e+01;1.273500000000000000e+03;3.435000000000000000e+02;5.609999847412109375e+01
6.505000000000000000e+02;3.375000000000000000e+02;5.940000152587890625e+01;9.655000000000000000e+02;5.845000000000000000e+02;5.690000152587890625e+01;1.273500000000000000e+03;3.435000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.655000000000000000e+02;5.855000000000000000e+02;5.659999847412109375e+01;1.269500000000000000e+03;3.445000000000000000e+02;5.720000076293945312e+01
6.505000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.670000076293945312e+01;1.274500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.390000152587890625e+01;1.274500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.545000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.655000000000000000e+02;5.845000000000000000e+02;5.690000152587890625e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.535000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.720000076293945312e+01;1.271500000000000000e+03;3.435000000000000000e+02;5.720000076293945312e+01
6.535000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.720000076293945312e+01;1.271500000000000000e+03;3.435000000000000000e+02;5.720000076293945312e+01
6.535000000000000000e+02;3.385000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.729999923706054688e+01;1.271500000000000000e+03;3.425000000000000000e+02;5.720000076293945312e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.655000000000000000e+02;5.855000000000000000e+02;5.690000152587890625e+01;1.270500000000000000e+03;3.435000000000000000e+02;5.829999923706054688e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.729999923706054688e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.270500000000000000e+03;3.435000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.729999923706054688e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.720000076293945312e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.515000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.700000000000000000e+01;1.270500000000000000e+03;3.435000000000000000e+02;5.829999923706054688e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.895000000000000000e+02;5.679999923706054688e+01;1.270500000000000000e+03;3.435000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.679999923706054688e+01;1.272500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.535000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.679999923706054688e+01;1.275500000000000000e+03;3.385000000000000000e+02;5.609999847412109375e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.500000000000000000e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.875000000000000000e+02;5.529999923706054688e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.545000000000000000e+02;3.365000000000000000e+02;5.940000152587890625e+01;9.635000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.515000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.905000000000000000e+02;5.790000152587890625e+01;1.271500000000000000e+03;3.435000000000000000e+02;5.720000076293945312e+01
6.515000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.855000000000000000e+02;5.659999847412109375e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.505000000000000000e+02;3.385000000000000000e+02;5.940000152587890625e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.720000076293945312e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.740000152587890625e+01;1.271500000000000000e+03;3.435000000000000000e+02;5.720000076293945312e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.855000000000000000e+02;5.700000000000000000e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.720000076293945312e+01;1.271500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.555000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.685000000000000000e+02;5.865000000000000000e+02;5.479999923706054688e+01;1.273500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.385000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.845000000000000000e+02;5.740000152587890625e+01;1.274500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.855000000000000000e+02;5.700000000000000000e+01;1.276500000000000000e+03;3.385000000000000000e+02;5.609999847412109375e+01
6.525000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.875000000000000000e+02;5.479999923706054688e+01;1.269500000000000000e+03;3.425000000000000000e+02;5.500000000000000000e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.695000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.275500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.405000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.875000000000000000e+02;5.459999847412109375e+01;1.274500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
6.545000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.665000000000000000e+02;5.865000000000000000e+02;5.590000152587890625e+01;1.275500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.695000000000000000e+02;5.865000000000000000e+02;5.470000076293945312e+01;1.272500000000000000e+03;3.425000000000000000e+02;5.829999923706054688e+01
6.535000000000000000e+02;3.425000000000000000e+02;5.829999923706054688e+01;9.695000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.273500000000000000e+03;3.425000000000000000e+02;5.720000076293945312e+01
6.555000000000000000e+02;3.415000000000000000e+02;5.940000152587890625e+01;9.645000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.275500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.545000000000000000e+02;3.385000000000000000e+02;5.829999923706054688e+01;9.695000000000000000e+02;5.875000000000000000e+02;5.470000076293945312e+01;1.272500000000000000e+03;3.445000000000000000e+02;5.829999923706054688e+01
6.525000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.695000000000000000e+02;5.865000000000000000e+02;5.490000152587890625e+01;1.273500000000000000e+03;3.425000000000000000e+02;5.720000076293945312e+01
6.555000000000000000e+02;3.385000000000000000e+02;5.829999923706054688e+01;9.645000000000000000e+02;5.875000000000000000e+02;5.390000152587890625e+01;1.275500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.545000000000000000e+02;3.385000000000000000e+02;5.829999923706054688e+01;9.705000000000000000e+02;5.865000000000000000e+02;5.390000152587890625e+01;1.277500000000000000e+03;3.465000000000000000e+02;5.940000152587890625e+01
6.525000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.855000000000000000e+02;5.650000000000000000e+01;1.273500000000000000e+03;3.425000000000000000e+02;5.720000076293945312e+01
6.535000000000000000e+02;3.425000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.895000000000000000e+02;5.659999847412109375e+01;1.273500000000000000e+03;3.395000000000000000e+02;5.940000152587890625e+01
6.565000000000000000e+02;3.405000000000000000e+02;5.940000152587890625e+01;9.675000000000000000e+02;5.855000000000000000e+02;5.690000152587890625e+01;1.275500000000000000e+03;3.415000000000000000e+02;5.829999923706054688e+01
6.535000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.675000000000000000e+02;5.875000000000000000e+02;5.479999923706054688e+01;1.273500000000000000e+03;3.425000000000000000e+02;5.829999923706054688e+01
6.535000000000000000e+02;3.415000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.925000000000000000e+02;5.940000152587890625e+01;1.277500000000000000e+03;3.455000000000000000e+02;5.829999923706054688e+01
6.555000000000000000e+02;3.375000000000000000e+02;5.829999923706054688e+01;9.685000000000000000e+02;5.845000000000000000e+02;5.690000152587890625e+01;1.274500000000000000e+03;3.445000000000000000e+02;5.609999847412109375e+01
