-1.310000000000000497e+00;1.899999999999995026e-01
-1.619999999999999218e+00;1.939999999999999503e+00
-2.560000000000000497e+00;3.690000000000000391e+00
-3.750000000000000000e+00;5.059999999999999609e+00
-4.689999999999999503e+00;5.940000000000000391e+00
-4.869999999999999218e+00;6.120000000000000107e+00
-5.000000000000000000e+00;6.309999999999999609e+00
-5.000000000000000000e+00;6.499999999999999112e+00
-5.000000000000000000e+00;6.499999999999999112e+00
-5.000000000000000000e+00;6.620000000000000107e+00
-5.000000000000000000e+00;6.690000000000000391e+00
-5.000000000000000000e+00;6.620000000000000107e+00
-4.939999999999999503e+00;6.749999999999999112e+00
-4.939999999999999503e+00;6.809999999999999609e+00
-4.869999999999999218e+00;6.749999999999999112e+00
-4.869999999999999218e+00;6.690000000000000391e+00
-4.869999999999999218e+00;6.749999999999999112e+00
-4.869999999999999218e+00;6.870000000000000107e+00
-4.810000000000000497e+00;6.809999999999999609e+00
-4.810000000000000497e+00;6.749999999999999112e+00
-3.619999999999999218e+00;4.499999999999999112e+00
-1.250000000000000000e+00;2.500000000000000000e+00
-6.000000000000049738e-02;3.099999999999996092e-01
2.500000000000000000e-01;-1.940000000000000391e+00
4.399999999999995026e-01;-3.940000000000000391e+00
6.899999999999995026e-01;-5.380000000000000782e+00
7.500000000000000000e-01;-6.570000000000000284e+00
8.800000000000007816e-01;-7.380000000000000782e+00
8.800000000000007816e-01;-8.070000000000000284e+00
9.399999999999995026e-01;-8.500000000000000000e+00
1.310000000000000497e+00;-9.070000000000000284e+00
1.310000000000000497e+00;-9.190000000000001279e+00
1.310000000000000497e+00;-9.320000000000000284e+00
1.310000000000000497e+00;-9.380000000000000782e+00
1.380000000000000782e+00;-9.440000000000001279e+00
1.380000000000000782e+00;-9.500000000000000000e+00
1.380000000000000782e+00;-9.500000000000000000e+00
1.380000000000000782e+00;-9.570000000000000284e+00
1.380000000000000782e+00;-9.570000000000000284e+00
1.380000000000000782e+00;-9.570000000000000284e+00
-1.199999999999992184e-01;-8.690000000000001279e+00
1.300000000000007816e-01;-4.690000000000000391e+00
-3.699999999999992184e-01;-3.070000000000000284e+00
-9.399999999999995026e-01;-2.560000000000000497e+00
-1.869999999999999218e+00;-2.060000000000000497e+00
-4.750000000000000000e+00;-2.380000000000000338e+00
-7.559999999999999609e+00;-4.440000000000000391e+00
-9.370000000000000995e+00;-3.750000000000000444e+00
-8.000000000000000000e+00;-8.800000000000003375e-01
-7.120000000000000107e+00;1.619999999999999218e+00
-6.809999999999999609e+00;3.749999999999999112e+00
-6.809999999999999609e+00;5.120000000000000107e+00
-6.750000000000000000e+00;5.870000000000000107e+00
-6.559999999999999609e+00;6.370000000000000107e+00
-6.870000000000000107e+00;3.309999999999999609e+00
-3.810000000000000497e+00;2.689999999999999503e+00
-2.869999999999999218e+00;3.059999999999999609e+00
-2.439999999999999503e+00;3.309999999999999609e+00
-2.250000000000000000e+00;3.369999999999999218e+00
-2.119999999999999218e+00;3.309999999999999609e+00
-2.189999999999999503e+00;3.309999999999999609e+00
-2.250000000000000000e+00;3.309999999999999609e+00
-2.439999999999999503e+00;3.309999999999999609e+00
-2.560000000000000497e+00;3.189999999999999503e+00
-2.689999999999999503e+00;3.000000000000000000e+00
-2.939999999999999503e+00;3.000000000000000000e+00
-3.000000000000000000e+00;2.809999999999999609e+00
-3.189999999999999503e+00;2.809999999999999609e+00
-3.310000000000000497e+00;2.689999999999999503e+00
-3.500000000000000000e+00;2.619999999999999218e+00
-3.619999999999999218e+00;2.559999999999999609e+00
-3.619999999999999218e+00;2.559999999999999609e+00
-3.619999999999999218e+00;2.559999999999999609e+00
-3.619999999999999218e+00;2.559999999999999609e+00
-5.940000000000000391e+00;1.939999999999999503e+00
-6.120000000000000107e+00;4.309999999999999609e+00
-6.370000000000000107e+00;5.620000000000000107e+00
-6.309999999999999609e+00;6.190000000000000391e+00
-6.309999999999999609e+00;6.559999999999999609e+00
-6.370000000000000107e+00;6.870000000000000107e+00
-6.559999999999999609e+00;7.120000000000000107e+00
-6.620000000000000107e+00;7.190000000000000391e+00
-6.750000000000000000e+00;7.309999999999999609e+00
-6.809999999999999609e+00;7.440000000000000391e+00
-6.870000000000000107e+00;7.559999999999999609e+00
-6.870000000000000107e+00;7.620000000000000107e+00
-6.870000000000000107e+00;7.690000000000000391e+00
-6.870000000000000107e+00;7.809999999999999609e+00
-6.870000000000000107e+00;7.870000000000000107e+00
-6.940000000000000391e+00;7.809999999999999609e+00
-6.940000000000000391e+00;7.870000000000000107e+00
-6.940000000000000391e+00;7.940000000000000391e+00
-6.940000000000000391e+00;7.999999999999999112e+00
-6.940000000000000391e+00;8.059999999999998721e+00
-8.440000000000001279e+00;5.940000000000000391e+00
-1.000000000000000000e+01;3.189999999999999503e+00
-8.750000000000000000e+00;1.250000000000000000e+00
-8.120000000000000995e+00;-3.800000000000007816e-01
-8.750000000000000000e+00;-1.690000000000000391e+00
-6.000000000000000000e+00;-8.100000000000004974e-01
-4.189999999999999503e+00;-5.000000000000004441e-01
-3.369999999999999218e+00;-3.800000000000007816e-01
-6.190000000000000391e+00;-1.380000000000000338e+00
-7.120000000000000107e+00;-2.690000000000000391e+00
-8.250000000000000000e+00;-3.070000000000000284e+00
-5.940000000000000391e+00;-2.190000000000000391e+00
-3.689999999999999503e+00;-1.310000000000000497e+00
-1.869999999999999218e+00;-2.000000000000000444e+00
-6.899999999999995026e-01;-3.000000000000000444e+00
-3.100000000000004974e-01;-3.880000000000000338e+00
-1.199999999999992184e-01;-4.000000000000000000e+00
6.000000000000049738e-02;-4.250000000000000000e+00
1.899999999999995026e-01;-4.380000000000000782e+00
2.500000000000000000e-01;-4.440000000000000391e+00
3.800000000000007816e-01;-4.440000000000000391e+00
4.399999999999995026e-01;-4.440000000000000391e+00
5.000000000000000000e-01;-4.500000000000000000e+00
5.000000000000000000e-01;-4.500000000000000000e+00
5.000000000000000000e-01;-4.500000000000000000e+00
5.600000000000004974e-01;-4.560000000000000497e+00
5.600000000000004974e-01;-4.500000000000000000e+00
5.600000000000004974e-01;-4.500000000000000000e+00
5.600000000000004974e-01;-4.500000000000000000e+00
5.600000000000004974e-01;-4.500000000000000000e+00
-1.199999999999992184e-01;-3.750000000000000444e+00
-3.439999999999999503e+00;-4.070000000000000284e+00
-2.369999999999999218e+00;-1.380000000000000338e+00
-1.750000000000000000e+00;6.899999999999995026e-01
-1.560000000000000497e+00;2.250000000000000000e+00
-2.310000000000000497e+00;3.559999999999999609e+00
-3.250000000000000000e+00;4.940000000000000391e+00
-4.369999999999999218e+00;6.059999999999999609e+00
-5.440000000000000391e+00;6.809999999999999609e+00
-6.059999999999999609e+00;7.309999999999999609e+00
-6.620000000000000107e+00;7.620000000000000107e+00
-6.870000000000000107e+00;7.809999999999999609e+00
-7.120000000000000107e+00;7.999999999999999112e+00
-7.370000000000000107e+00;8.120000000000000995e+00
-7.500000000000000000e+00;8.190000000000001279e+00
-7.559999999999999609e+00;8.250000000000000000e+00
-7.620000000000000107e+00;8.370000000000000995e+00
-7.750000000000000000e+00;8.440000000000001279e+00
-7.809999999999999609e+00;8.500000000000000000e+00
-7.870000000000000107e+00;8.559999999999998721e+00
-8.000000000000000000e+00;8.559999999999998721e+00
-7.870000000000000107e+00;5.440000000000000391e+00
-4.560000000000000497e+00;3.059999999999999609e+00
-2.369999999999999218e+00;6.899999999999995026e-01
-1.869999999999999218e+00;-8.100000000000004974e-01
-1.939999999999999503e+00;-2.250000000000000444e+00
-1.189999999999999503e+00;-7.500000000000004441e-01
-6.899999999999995026e-01;1.000000000000000000e+00
-5.600000000000004974e-01;1.689999999999999503e+00
-3.699999999999992184e-01;2.059999999999999609e+00
-6.000000000000049738e-02;2.369999999999999218e+00
1.899999999999995026e-01;2.559999999999999609e+00
4.399999999999995026e-01;2.689999999999999503e+00
5.000000000000000000e-01;2.869999999999999218e+00
6.300000000000007816e-01;3.000000000000000000e+00
7.500000000000000000e-01;3.000000000000000000e+00
8.800000000000007816e-01;3.059999999999999609e+00
1.000000000000000000e+00;3.059999999999999609e+00
1.000000000000000000e+00;3.000000000000000000e+00
1.130000000000000782e+00;3.000000000000000000e+00
1.189999999999999503e+00;3.000000000000000000e+00
1.130000000000000782e+00;3.189999999999999503e+00
1.189999999999999503e+00;3.250000000000000000e+00
1.189999999999999503e+00;3.250000000000000000e+00
1.250000000000000000e+00;3.250000000000000000e+00
4.120000000000000995e+00;3.250000000000000000e+00
